State,Year,Month,Date,Revenue
New Mexico,2015,January,2015-01-01,22184931.0
New Mexico,2015,February,2015-02-01,23897620.0
New Mexico,2015,March,2015-03-01,24938584.0
New Mexico,2015,April,2015-04-01,24256587.0
New Mexico,2015,May,2015-05-01,25592855.0
New Mexico,2015,June,2015-06-01,21449733.0
New Mexico,2015,July,2015-07-01,22534763.0
New Mexico,2015,August,2015-08-01,21155523.0
New Mexico,2015,September,2015-09-01,19976325.0
New Mexico,2015,October,2015-10-01,21828709.0
New Mexico,2015,November,2015-11-01,18819474.0
New Mexico,2015,December,2015-12-01,19324808.0
New Mexico,2015,YTD Total,,265959912.0
New Mexico,2016,January,2016-01-01,21037817.0
New Mexico,2016,February,2016-02-01,21454665.0
New Mexico,2016,March,2016-03-01,22092619.0
New Mexico,2016,April,2016-04-01,21874598.0
New Mexico,2016,May,2016-05-01,21758915.0
New Mexico,2016,June,2016-06-01,19245595.0
New Mexico,2016,July,2016-07-01,20858303.0
New Mexico,2016,August,2016-08-01,18623277.0
New Mexico,2016,September,2016-09-01,18593113.0
New Mexico,2016,October,2016-10-01,18786993.0
New Mexico,2016,November,2016-11-01,18024180.0
New Mexico,2016,December,2016-12-01,19975817.0
New Mexico,2016,YTD Total,,242325892.0
New Mexico,2017,January,2017-01-01,18875043.0
New Mexico,2017,February,2017-02-01,20145268.0
New Mexico,2017,March,2017-03-01,22063624.0
New Mexico,2017,April,2017-04-01,20243780.0
New Mexico,2017,May,2017-05-01,20130574.0
New Mexico,2017,June,2017-06-01,19725842.0
New Mexico,2017,July,2017-07-01,20664846.0
New Mexico,2017,August,2017-08-01,19425548.0
New Mexico,2017,September,2017-09-01,19724115.0
New Mexico,2017,October,2017-10-01,18540693.0
New Mexico,2017,November,2017-11-01,17828167.0
New Mexico,2017,December,2017-12-01,19656009.0
New Mexico,2017,YTD Total,,237023509.0
New Mexico,2018,January,2018-01-01,18517603.0
New Mexico,2018,February,2018-02-01,19566386.0
New Mexico,2018,March,2018-03-01,23266227.0
New Mexico,2018,April,2018-04-01,21047068.0
New Mexico,2018,May,2018-05-01,20961453.0
New Mexico,2018,June,2018-06-01,20772495.0
New Mexico,2018,July,2018-07-01,20565382.0
New Mexico,2018,August,2018-08-01,21173611.0
New Mexico,2018,September,2018-09-01,20191678.0
New Mexico,2018,October,2018-10-01,19083832.0
New Mexico,2018,November,2018-11-01,19857161.0
New Mexico,2018,December,2018-12-01,20498853.0
New Mexico,2018,YTD Total,,245501749.0
New Mexico,2019,January,2019-01-01,19475188.0
New Mexico,2019,February,2019-02-01,20434047.0
New Mexico,2019,March,2019-03-01,24661801.0
New Mexico,2019,April,2019-04-01,20807518.0
New Mexico,2019,May,2019-05-01,22486653.0
New Mexico,2019,June,2019-06-01,21223980.0
New Mexico,2019,July,2019-07-01,20347774.0
New Mexico,2019,August,2019-08-01,20748471.0
New Mexico,2019,September,2019-09-01,21650988.0
New Mexico,2019,October,2019-10-01,20427574.0
New Mexico,2019,November,2019-11-01,20374165.0
New Mexico,2019,December,2019-12-01,21197294.0
New Mexico,2019,YTD Total,,253835453.0
New Mexico,2020,January,2020-01-01,19475188.0
New Mexico,2020,February,2020-02-01,20434047.0
New Mexico,2020,March,2020-03-01,24661801.0
New Mexico,2020,April,2020-04-01,20807518.0
New Mexico,2020,May,2020-05-01,22486653.0
New Mexico,2020,June,2020-06-01,21223980.0
New Mexico,2020,July,2020-07-01,20347774.0
New Mexico,2020,August,2020-08-01,20748471.0
New Mexico,2020,September,2020-09-01,21650988.0
New Mexico,2020,October,2020-10-01,20427574.0
New Mexico,2020,November,2020-11-01,20374165.0
New Mexico,2020,December,2020-12-01,21197294.0
New Mexico,2020,YTD Total,,253835453.0
New Mexico,2021,January,2021-01-01,
New Mexico,2021,February,2021-02-01,195979.0
New Mexico,2021,March,2021-03-01,23479616.0
New Mexico,2021,April,2021-04-01,22703533.0
New Mexico,2021,May,2021-05-01,25079785.0
New Mexico,2021,June,2021-06-01,23468140.0
New Mexico,2021,July,2021-07-01,26353782.0
New Mexico,2021,August,2021-08-01,23434882.0
New Mexico,2021,September,2021-09-01,20343051.0
New Mexico,2021,October,2021-10-01,20276498.0
New Mexico,2021,November,2021-11-01,18501100.0
New Mexico,2021,December,2021-12-01,19569212.0
New Mexico,2021,YTD Total,,223405578.0
New Mexico,2022,January,2022-01-01,18836485.0
New Mexico,2022,February,2022-02-01,21061529.0
New Mexico,2022,March,2022-03-01,24459231.0
New Mexico,2022,April,2022-04-01,24305133.0
New Mexico,2022,May,2022-05-01,23733930.0
New Mexico,2022,June,2022-06-01,21449329.0
New Mexico,2022,July,2022-07-01,24609467.0
New Mexico,2022,August,2022-08-01,23933370.0
New Mexico,2022,September,2022-09-01,22807079.0
New Mexico,2022,October,2022-10-01,22223297.0
New Mexico,2022,November,2022-11-01,21517648.0
New Mexico,2022,December,2022-12-01,22932420.0
New Mexico,2022,YTD Total,,271868918.0
New Mexico,2023,January,2023-01-01,23167073.0
New Mexico,2023,February,2023-02-01,23406842.0
New Mexico,2023,March,2023-03-01,26480558.0
New Mexico,2023,April,2023-04-01,24458103.0
New Mexico,2023,May,2023-05-01,24155768.0
New Mexico,2023,June,2023-06-01,22900459.0
New Mexico,2023,July,2023-07-01,24862187.0
New Mexico,2023,August,2023-08-01,22784262.0
New Mexico,2023,September,2023-09-01,22545293.0
New Mexico,2023,October,2023-10-01,21426756.0
New Mexico,2023,November,2023-11-01,21347073.0
New Mexico,2023,December,2023-12-01,22819573.0
New Mexico,2023,YTD Total,,280353947.0
New Mexico,2024,January,2024-01-01,21457969.0
New Mexico,2024,February,2024-02-01,22646940.0
New Mexico,2024,March,2024-03-01,26020134.0
New Mexico,2024,April,2024-04-01,22424800.0
New Mexico,2024,May,2024-05-01,23711506.0
New Mexico,2024,June,2024-06-01,22210218.0
New Mexico,2024,July,2024-07-01,22240765.0
New Mexico,2024,August,2024-08-01,22965757.0
New Mexico,2024,September,2024-09-01,21073481.0
New Mexico,2024,YTD Total,,204751570.0
New York,2012,January,2012-01-01,136560273.0
New York,2012,February,2012-02-01,148593715.0
New York,2012,March,2012-03-01,164590903.0
New York,2012,April,2012-04-01,156413707.0
New York,2012,May,2012-05-01,154643473.0
New York,2012,June,2012-06-01,150244677.0
New York,2012,July,2012-07-01,157767792.0
New York,2012,August,2012-08-01,157762924.0
New York,2012,September,2012-09-01,150993535.0
New York,2012,October,2012-10-01,138868307.0
New York,2012,November,2012-11-01,137069823.0
New York,2012,December,2012-12-01,148702404.0
New York,2012,YTD Total,,1802211533.0
New York,2013,January,2013-01-01,147012859.0
New York,2013,February,2013-02-01,146881210.0
New York,2013,March,2013-03-01,179008226.0
New York,2013,April,2013-04-01,167872658.0
New York,2013,May,2013-05-01,172069668.0
New York,2013,June,2013-06-01,164708672.0
New York,2013,July,2013-07-01,166258506.0
New York,2013,August,2013-08-01,171772456.0
New York,2013,September,2013-09-01,155742421.0
New York,2013,October,2013-10-01,159049390.0
New York,2013,November,2013-11-01,149260970.0
New York,2013,December,2013-12-01,145928059.0
New York,2013,YTD Total,,1925565095.0
New York,2014,January,2014-01-01,149374854.0
New York,2014,February,2014-02-01,145903285.0
New York,2014,March,2014-03-01,171351682.0
New York,2014,April,2014-04-01,169771552.0
New York,2014,May,2014-05-01,176280629.0
New York,2014,June,2014-06-01,157721272.0
New York,2014,July,2014-07-01,169292128.0
New York,2014,August,2014-08-01,168530767.0
New York,2014,September,2014-09-01,160686004.0
New York,2014,October,2014-10-01,160904926.0
New York,2014,November,2014-11-01,156348033.0
New York,2014,December,2014-12-01,164798750.0
New York,2014,YTD Total,,1950963882.0
New York,2015,January,2015-01-01,149374854.0
New York,2015,February,2015-02-01,145903285.0
New York,2015,March,2015-03-01,171351682.0
New York,2015,April,2015-04-01,169771552.0
New York,2015,May,2015-05-01,176280629.0
New York,2015,June,2015-06-01,157721272.0
New York,2015,July,2015-07-01,169292128.0
New York,2015,August,2015-08-01,168530767.0
New York,2015,September,2015-09-01,160686004.0
New York,2015,October,2015-10-01,160904926.0
New York,2015,November,2015-11-01,156348033.0
New York,2015,December,2015-12-01,164798750.0
New York,2015,YTD Total,,1950963882.0
New York,2016,January,2016-01-01,157017163.0
New York,2016,February,2016-02-01,165066666.0
New York,2016,March,2016-03-01,180954980.0
New York,2016,April,2016-04-01,184455520.0
New York,2016,May,2016-05-01,176531011.0
New York,2016,June,2016-06-01,160551445.0
New York,2016,July,2016-07-01,180287074.0
New York,2016,August,2016-08-01,168373449.0
New York,2016,September,2016-09-01,163323030.0
New York,2016,October,2016-10-01,165022558.0
New York,2016,November,2016-11-01,155245570.0
New York,2016,December,2016-12-01,160863665.0
New York,2016,YTD Total,,2017692131.0
New York,2017,January,2017-01-01,163872032.0
New York,2017,February,2017-02-01,184865053.0
New York,2017,March,2017-03-01,206947742.0
New York,2017,April,2017-04-01,206462351.0
New York,2017,May,2017-05-01,207534123.0
New York,2017,June,2017-06-01,193903935.0
New York,2017,July,2017-07-01,211135677.0
New York,2017,August,2017-08-01,199831198.0
New York,2017,September,2017-09-01,200787049.0
New York,2017,October,2017-10-01,196268004.0
New York,2017,November,2017-11-01,188271991.0
New York,2017,December,2017-12-01,188955181.0
New York,2017,YTD Total,,2348834336.0
New York,2018,January,2018-01-01,185639568.0
New York,2018,February,2018-02-01,200407490.0
New York,2018,March,2018-03-01,233820122.0
New York,2018,April,2018-04-01,224683459.0
New York,2018,May,2018-05-01,225327844.0
New York,2018,June,2018-06-01,216211611.0
New York,2018,July,2018-07-01,222287357.0
New York,2018,August,2018-08-01,226903601.0
New York,2018,September,2018-09-01,219254355.0
New York,2018,October,2018-10-01,207765911.0
New York,2018,November,2018-11-01,205471094.0
New York,2018,December,2018-12-01,219970830.0
New York,2018,YTD Total,,2587743242.0
New York,2019,January,2019-01-01,202526915.0
New York,2019,February,2019-02-01,213346136.0
New York,2019,March,2019-03-01,252854975.0
New York,2019,April,2019-04-01,235145309.0
New York,2019,May,2019-05-01,233972835.0
New York,2019,June,2019-06-01,226380666.0
New York,2019,July,2019-07-01,231982188.0
New York,2019,August,2019-08-01,239363124.0
New York,2019,September,2019-09-01,226905778.0
New York,2019,October,2019-10-01,223919967.0
New York,2019,November,2019-11-01,224171803.0
New York,2019,December,2019-12-01,220402454.0
New York,2019,YTD Total,,2730972150.0
New York,2020,January,2020-01-01,202526915.0
New York,2020,February,2020-02-01,213346136.0
New York,2020,March,2020-03-01,252854975.0
New York,2020,April,2020-04-01,235145309.0
New York,2020,May,2020-05-01,233972835.0
New York,2020,June,2020-06-01,226380666.0
New York,2020,July,2020-07-01,231982188.0
New York,2020,August,2020-08-01,239363124.0
New York,2020,September,2020-09-01,226905778.0
New York,2020,October,2020-10-01,223919967.0
New York,2020,November,2020-11-01,224171803.0
New York,2020,December,2020-12-01,220402454.0
New York,2020,YTD Total,,2730972150.0
New York,2021,January,2021-01-01,175268370.0
New York,2021,February,2021-02-01,156453844.0
New York,2021,March,2021-03-01,216120153.0
New York,2021,April,2021-04-01,236365432.0
New York,2021,May,2021-05-01,243527909.0
New York,2021,June,2021-06-01,228581866.0
New York,2021,July,2021-07-01,263664831.0
New York,2021,August,2021-08-01,250098659.0
New York,2021,September,2021-09-01,242035061.0
New York,2021,October,2021-10-01,248295997.0
New York,2021,November,2021-11-01,229811039.0
New York,2021,December,2021-12-01,222510757.0
New York,2021,YTD Total,,2712733918.0
New York,2022,January,2022-01-01,328908854.0
New York,2022,February,2022-02-01,303061558.0
New York,2022,March,2022-03-01,364629445.0
New York,2022,April,2022-04-01,358497713.0
New York,2022,May,2022-05-01,356376578.0
New York,2022,June,2022-06-01,306819036.0
New York,2022,July,2022-07-01,330565200.0
New York,2022,August,2022-08-01,345100109.0
New York,2022,September,2022-09-01,385223559.0
New York,2022,October,2022-10-01,391647672.0
New York,2022,November,2022-11-01,378157479.0
New York,2022,December,2022-12-01,309996926.0
New York,2022,YTD Total,,4158984129.0
New York,2023,January,2023-01-01,404096362.0
New York,2023,February,2023-02-01,346004269.0
New York,2023,March,2023-03-01,432262181.0
New York,2023,April,2023-04-01,397058207.0
New York,2023,May,2023-05-01,410083781.0
New York,2023,June,2023-06-01,354360883.0
New York,2023,July,2023-07-01,367449528.0
New York,2023,August,2023-08-01,352442724.0
New York,2023,September,2023-09-01,416845136.0
New York,2023,October,2023-10-01,409868120.0
New York,2023,November,2023-11-01,389134738.0
New York,2023,December,2023-12-01,440285128.0
New York,2023,YTD Total,,4719891057.0
New York,2024,January,2024-01-01,444756148.0
New York,2024,February,2024-02-01,383701840.0
New York,2024,March,2024-03-01,431011812.0
New York,2024,April,2024-04-01,449151914.0
New York,2024,May,2024-05-01,472694395.0
New York,2024,June,2024-06-01,391637671.0
New York,2024,July,2024-07-01,402206256.0
New York,2024,August,2024-08-01,399644666.0
New York,2024,September,2024-09-01,457611925.0
New York,2024,YTD Total,,3832416627.0
Ohio,2012,January,2012-01-01,
Ohio,2012,February,2012-02-01,
Ohio,2012,March,2012-03-01,
Ohio,2012,April,2012-04-01,
Ohio,2012,May,2012-05-01,18902624.0
Ohio,2012,June,2012-06-01,57635521.0
Ohio,2012,July,2012-07-01,54866026.0
Ohio,2012,August,2012-08-01,53397287.0
Ohio,2012,September,2012-09-01,50344779.0
Ohio,2012,October,2012-10-01,64203177.0
Ohio,2012,November,2012-11-01,63946948.0
Ohio,2012,December,2012-12-01,66529829.0
Ohio,2012,YTD Total,,429826191.0
Ohio,2013,January,2013-01-01,63367134.0
Ohio,2013,February,2013-02-01,66501530.0
Ohio,2013,March,2013-03-01,96893339.0
Ohio,2013,April,2013-04-01,91495544.0
Ohio,2013,May,2013-05-01,94705761.0
Ohio,2013,June,2013-06-01,90363706.0
Ohio,2013,July,2013-07-01,94574215.0
Ohio,2013,August,2013-08-01,93763976.0
Ohio,2013,September,2013-09-01,91256643.0
Ohio,2013,October,2013-10-01,94227573.0
Ohio,2013,November,2013-11-01,94755001.0
Ohio,2013,December,2013-12-01,98757878.0
Ohio,2013,YTD Total,,1070662300.0
Ohio,2014,January,2014-01-01,127898855.0
Ohio,2014,February,2014-02-01,130353929.0
Ohio,2014,March,2014-03-01,145614185.0
Ohio,2014,April,2014-04-01,140031106.0
Ohio,2014,May,2014-05-01,144687513.0
Ohio,2014,June,2014-06-01,130918274.0
Ohio,2014,July,2014-07-01,142621848.0
Ohio,2014,August,2014-08-01,138147753.0
Ohio,2014,September,2014-09-01,131319009.0
Ohio,2014,October,2014-10-01,136728172.0
Ohio,2014,November,2014-11-01,130248489.0
Ohio,2014,December,2014-12-01,144333380.0
Ohio,2014,YTD Total,,1642902513.0
Ohio,2015,January,2015-01-01,127898855.0
Ohio,2015,February,2015-02-01,130353929.0
Ohio,2015,March,2015-03-01,145614185.0
Ohio,2015,April,2015-04-01,140031106.0
Ohio,2015,May,2015-05-01,144687513.0
Ohio,2015,June,2015-06-01,130918274.0
Ohio,2015,July,2015-07-01,142621848.0
Ohio,2015,August,2015-08-01,138147753.0
Ohio,2015,September,2015-09-01,131319009.0
Ohio,2015,October,2015-10-01,136728172.0
Ohio,2015,November,2015-11-01,130248489.0
Ohio,2015,December,2015-12-01,144333380.0
Ohio,2015,YTD Total,,1642902513.0
Ohio,2016,January,2016-01-01,134585106.0
Ohio,2016,February,2016-02-01,144355584.0
Ohio,2016,March,2016-03-01,152327975.0
Ohio,2016,April,2016-04-01,152476264.0
Ohio,2016,May,2016-05-01,144762871.0
Ohio,2016,June,2016-06-01,133402230.0
Ohio,2016,July,2016-07-01,146134494.0
Ohio,2016,August,2016-08-01,137295882.0
Ohio,2016,September,2016-09-01,137017483.0
Ohio,2016,October,2016-10-01,137244654.0
Ohio,2016,November,2016-11-01,131915697.0
Ohio,2016,December,2016-12-01,139940696.0
Ohio,2016,YTD Total,,1691458936.0
Ohio,2017,January,2017-01-01,135161822.0
Ohio,2017,February,2017-02-01,145547781.0
Ohio,2017,March,2017-03-01,162988028.0
Ohio,2017,April,2017-04-01,154239474.0
Ohio,2017,May,2017-05-01,153153841.0
Ohio,2017,June,2017-06-01,142150789.0
Ohio,2017,July,2017-07-01,154395255.0
Ohio,2017,August,2017-08-01,145728264.0
Ohio,2017,September,2017-09-01,146381756.0
Ohio,2017,October,2017-10-01,144737937.0
Ohio,2017,November,2017-11-01,142361707.0
Ohio,2017,December,2017-12-01,149523023.0
Ohio,2017,YTD Total,,1776369677.0
Ohio,2018,January,2018-01-01,136145316.0
Ohio,2018,February,2018-02-01,147078944.0
Ohio,2018,March,2018-03-01,178200579.0
Ohio,2018,April,2018-04-01,161988319.0
Ohio,2018,May,2018-05-01,153470197.0
Ohio,2018,June,2018-06-01,154419867.0
Ohio,2018,July,2018-07-01,158574675.0
Ohio,2018,August,2018-08-01,157750068.0
Ohio,2018,September,2018-09-01,152235296.0
Ohio,2018,October,2018-10-01,149983111.0
Ohio,2018,November,2018-11-01,148145999.0
Ohio,2018,December,2018-12-01,165944263.0
Ohio,2018,YTD Total,,1863936634.0
Ohio,2019,January,2019-01-01,140739414.0
Ohio,2019,February,2019-02-01,154952344.0
Ohio,2019,March,2019-03-01,184189306.0
Ohio,2019,April,2019-04-01,160218221.0
Ohio,2019,May,2019-05-01,169406757.0
Ohio,2019,June,2019-06-01,161411322.0
Ohio,2019,July,2019-07-01,162226755.0
Ohio,2019,August,2019-08-01,164389665.0
Ohio,2019,September,2019-09-01,155108352.0
Ohio,2019,October,2019-10-01,158419116.0
Ohio,2019,November,2019-11-01,161141929.0
Ohio,2019,December,2019-12-01,169320142.0
Ohio,2019,YTD Total,,1941523323.0
Ohio,2020,January,2020-01-01,167458413.0
Ohio,2020,February,2020-02-01,171423790.0
Ohio,2020,March,2020-03-01,71811012.0
Ohio,2020,April,2020-04-01,
Ohio,2020,May,2020-05-01,
Ohio,2020,June,2020-06-01,76674075.0
Ohio,2020,July,2020-07-01,181067686.0
Ohio,2020,August,2020-08-01,172129700.0
Ohio,2020,September,2020-09-01,164647923.0
Ohio,2020,October,2020-10-01,169105893.0
Ohio,2020,November,2020-11-01,133371263.0
Ohio,2020,December,2020-12-01,132589155.0
Ohio,2020,YTD Total,,1440278910.0
Ohio,2021,January,2021-01-01,153362913.0
Ohio,2021,February,2021-02-01,158677439.0
Ohio,2021,March,2021-03-01,215855668.0
Ohio,2021,April,2021-04-01,217085105.0
Ohio,2021,May,2021-05-01,209203540.0
Ohio,2021,June,2021-06-01,196827803.0
Ohio,2021,July,2021-07-01,211197627.0
Ohio,2021,August,2021-08-01,194341829.0
Ohio,2021,September,2021-09-01,185372823.0
Ohio,2021,October,2021-10-01,192743213.0
Ohio,2021,November,2021-11-01,178793416.0
Ohio,2021,December,2021-12-01,196844033.0
Ohio,2021,YTD Total,,2310305409.0
Ohio,2022,January,2022-01-01,171228001.0
Ohio,2022,February,2022-02-01,178827763.0
Ohio,2022,March,2022-03-01,216304356.0
Ohio,2022,April,2022-04-01,215580694.0
Ohio,2022,May,2022-05-01,201643769.0
Ohio,2022,June,2022-06-01,189126123.0
Ohio,2022,July,2022-07-01,206720276.0
Ohio,2022,August,2022-08-01,195968780.0
Ohio,2022,September,2022-09-01,188628899.0
Ohio,2022,October,2022-10-01,192122589.0
Ohio,2022,November,2022-11-01,183654086.0
Ohio,2022,December,2022-12-01,192991342.0
Ohio,2022,YTD Total,,2332796678.0
Ohio,2023,January,2023-01-01,406417386.0
Ohio,2023,February,2023-02-01,277995595.0
Ohio,2023,March,2023-03-01,313490616.0
Ohio,2023,April,2023-04-01,267810132.0
Ohio,2023,May,2023-05-01,253675364.0
Ohio,2023,June,2023-06-01,226173722.0
Ohio,2023,July,2023-07-01,240626467.0
Ohio,2023,August,2023-08-01,235568304.0
Ohio,2023,September,2023-09-01,273462481.0
Ohio,2023,October,2023-10-01,268041719.0
Ohio,2023,November,2023-11-01,253859533.0
